id,collection,access,title,institution,group,category,docClass,docType,yearLabel,kind,hosted,priority,focusAreas,impactAreas,lenses,crossCutting,verification,openUrl,fileUrl,sourceUrl,path,captured,logStatus,summary,ocUse
UN03,policy,Public,IPCC AR6 Synthesis Report: Summary for Policymakers,IPCC,International,Policy and Regulation,Audits and assessments,Assessment,2023,file,True,True,Operations,Carbon Zero,Climate Resilience,False,"Source read off an official index page, file not opened",https://sustainoc.github.io/Docs3/04_International/UN_IPCC_AR6_Synthesis_Report_SPM_2023.pdf,https://sustainoc.github.io/Docs3/04_International/UN_IPCC_AR6_Synthesis_Report_SPM_2023.pdf,https://www.ipcc.ch/report/ar6/syr/downloads/report/IPCC_AR6_SYR_SPM.pdf,04_International/UN_IPCC_AR6_Synthesis_Report_SPM_2023.pdf,,,2023. The consolidated Sixth Assessment findings in policymaker form. Published as a standalone PDF.,The defensible source for any statement about warming trajectories or remaining carbon budgets in the plan's opening case.
UN04,policy,Public,IPCC AR6 Working Group I: Summary for Policymakers,IPCC,International,Policy and Regulation,Audits and assessments,Assessment,2021,file,True,False,,,Climate Resilience,False,"Source read off an official index page, file not opened",https://sustainoc.github.io/Docs3/04_International/UN_IPCC_AR6_WG1_SPM_2021.pdf,https://sustainoc.github.io/Docs3/04_International/UN_IPCC_AR6_WG1_SPM_2021.pdf,https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_SPM.pdf,04_International/UN_IPCC_AR6_WG1_SPM_2021.pdf,,,2021. The physical science basis in policymaker form. This copy matches the SPM extract rather than the longer cover-wrapped standalone edition.,"Source for regional climate projections framing, which feeds the physical-risk side of Financial and Risk Realities."
UN02,policy,Public,"Decision 1/CP.21, Adoption of the Paris Agreement",UNFCCC,International,Policy and Regulation,Other,Decision,2015,file,True,False,Planning and Administration,Policy / Planning,,False,Source fetched and confirmed,https://sustainoc.github.io/Docs3/04_International/UN_Paris_Agreement_COP21_Decision_1-CP21.pdf,https://sustainoc.github.io/Docs3/04_International/UN_Paris_Agreement_COP21_Decision_1-CP21.pdf,https://unfccc.int/sites/default/files/resource/parisagreement_publication.pdf,04_International/UN_Paris_Agreement_COP21_Decision_1-CP21.pdf,,,Document symbol FCCC/CP/2015/10/Add.1. The COP21 decision with the Agreement annexed.,The formal citation for how the Agreement was adopted. Needed only where a document has to be cited precisely.
UN01,policy,Public,"Paris Agreement, full text",UNFCCC,International,Policy and Regulation,Other,Treaty,2015,file,True,False,Operations; Planning and Administration,Carbon Zero; Policy / Planning,,False,Source fetched and confirmed,https://sustainoc.github.io/Docs3/04_International/UN_Paris_Agreement_2015_Full_Text.pdf,https://sustainoc.github.io/Docs3/04_International/UN_Paris_Agreement_2015_Full_Text.pdf,https://unfccc.int/files/meetings/paris_nov_2015/application/pdf/paris_agreement_english_.pdf,04_International/UN_Paris_Agreement_2015_Full_Text.pdf,,,"The standalone Agreement text, Articles 1 to 29, adopted 12 December 2015. Sixteen pages.",The top rung of the target ladder. Quote Article 2 rather than paraphrasing 'the Paris target'.
CT01,policy,Public,Climate Resilient Kelowna Strategy,City of Kelowna,Okanagan and Shuswap cities,Municipal Climate Planning,Plans and strategies,Strategy,2024,file,True,True,Operations; Planning and Administration,Carbon Zero; Policy / Planning,Climate Resilience,False,Source fetched and confirmed,https://sustainoc.github.io/Docs3/05_City_Plans/Kelowna/CITY_Kelowna_Climate_Resilient_Strategy_2024.pdf,https://sustainoc.github.io/Docs3/05_City_Plans/Kelowna/CITY_Kelowna_Climate_Resilient_Strategy_2024.pdf,https://www.kelowna.ca/sites/files/1/docs/related/attachment_1_climate_resilient_kelowna_strategy_23sept24.pdf,05_City_Plans/Kelowna/CITY_Kelowna_Climate_Resilient_Strategy_2024.pdf,,,"September 2024. Targets 40 percent below 2007 by 2030 and net zero by 2050, across 10 drivers, 27 strategies and 153 actions. Supersedes Kelowna's 2018 to 2023 Community Climate Action Plan, whose URL now redirects here.","The community inventory boundary OC Kelowna sits inside, and the closest municipal target OC's Kelowna campus will be measured against by neighbours."
CT02,policy,Public,Corporate Strategic Energy Management Plan,City of Kelowna,Okanagan and Shuswap cities,Municipal Climate Planning,Plans and strategies,Plan,2023,file,True,False,Operations; Engagement,Infrastructure (Energy/Water); Performance Measurement,,False,Source fetched and confirmed,https://sustainoc.github.io/Docs3/05_City_Plans/Kelowna/CITY_Kelowna_Corporate_Sustainable_Energy_Management_Plan.pdf,https://sustainoc.github.io/Docs3/05_City_Plans/Kelowna/CITY_Kelowna_Corporate_Sustainable_Energy_Management_Plan.pdf,https://www.kelowna.ca/sites/files/1/docs/community/city_of_kelowna_corporate_semp_final_report_0.pdf,05_City_Plans/Kelowna/CITY_Kelowna_Corporate_Sustainable_Energy_Management_Plan.pdf,,,"Final report January 2023, 47 pages. Targets a 40 percent corporate GHG cut below 2007 by 2030 and a 20 percent energy-intensity cut below 2012. NOTE: the City calls this the Corporate STRATEGIC Energy Management Plan; the filename says Sustainable.","A same-city corporate SEMP with an energy-intensity KPI, directly comparable to what OC needs for its own building portfolio."
CT08,policy,Public,Penticton Corporate Energy and Emissions Plan,City of Penticton,Okanagan and Shuswap cities,Municipal Climate Planning,Plans and strategies,Plan,2022,file,True,False,Operations,Infrastructure (Energy/Water); Carbon Zero,,False,Source fetched and confirmed,https://sustainoc.github.io/Docs3/05_City_Plans/Penticton/CITY_Penticton_Corporate_Energy_and_Emissions_Plan_2022.pdf,https://sustainoc.github.io/Docs3/05_City_Plans/Penticton/CITY_Penticton_Corporate_Energy_and_Emissions_Plan_2022.pdf,https://www.penticton.ca/sites/default/files/docs/our-community/environment/2022-05-17-PDF-2022%20Corporate%20Energy%20and%20Emissions%20Plan_0.pdf,05_City_Plans/Penticton/CITY_Penticton_Corporate_Energy_and_Emissions_Plan_2022.pdf,,,"May 2022, roughly 95 pages. Targets a 30 percent corporate GHG cut by 2025 and 45 percent by 2030 against a 2009 baseline. Not linked from the City's climate action page.","A recent corporate energy plan from an OC campus city, with explicit interim and 2030 targets against a fixed baseline."
CT06,policy,Public,Penticton Community Climate Action Plan,City of Penticton,Okanagan and Shuswap cities,Municipal Climate Planning,Plans and strategies,Plan,2021,file,True,False,Operations; Planning and Administration,Carbon Zero; Transportation; Policy / Planning,,False,Source fetched and confirmed,https://sustainoc.github.io/Docs3/05_City_Plans/Penticton/CITY_Penticton_Community_Climate_Action_Plan_2021.pdf,https://sustainoc.github.io/Docs3/05_City_Plans/Penticton/CITY_Penticton_Community_Climate_Action_Plan_2021.pdf,https://www.penticton.ca/sites/default/files/docs/our-community/environment/2021%20Community%20Climate%20Action%20Plan.pdf,05_City_Plans/Penticton/CITY_Penticton_Community_Climate_Action_Plan_2021.pdf,,,"October 2021, with appendices A to G. Prepared with the Community Energy Association, part-funded by FortisBC and Emotive.","Community context for OC Penticton, and a model of a plan built with external funding partners."
CT07,policy,Public,Penticton Corporate Climate Action Plan,City of Penticton,Okanagan and Shuswap cities,Municipal Climate Planning,Plans and strategies,Plan,2011,file,True,False,Planning and Administration,Policy / Planning,,False,Source fetched and confirmed,https://sustainoc.github.io/Docs3/05_City_Plans/Penticton/CITY_Penticton_Corporate_Climate_Action_Plan_2011.pdf,https://sustainoc.github.io/Docs3/05_City_Plans/Penticton/CITY_Penticton_Corporate_Climate_Action_Plan_2011.pdf,https://www.penticton.ca/sites/default/files/docs/our-community/environment/Corporate%20Climate%20Action%20Plan.pdf,05_City_Plans/Penticton/CITY_Penticton_Corporate_Climate_Action_Plan_2011.pdf,,,"January 2011, Stantec, under the South Okanagan Similkameen Climate Action Planning Project. Functionally superseded by the 2022 Corporate Energy and Emissions Plan. RISK: the source URL carries no year, so a future corporate plan could silently overwrite it.",Historical baseline showing how far municipal practice has moved in fifteen years. Useful for framing OC's own starting point honestly.
CT10,policy,Public,Salmon Arm Climate Projections technical memorandum,City of Salmon Arm,Okanagan and Shuswap cities,Municipal Climate Planning,"Studies, surveys and data",Study,2025,file,True,False,,,Climate Resilience,False,Source fetched and confirmed,https://sustainoc.github.io/Docs3/05_City_Plans/Salmon_Arm/CITY_SalmonArm_Climate_Projections_Report.pdf,https://sustainoc.github.io/Docs3/05_City_Plans/Salmon_Arm/CITY_SalmonArm_Climate_Projections_Report.pdf,https://www.salmonarm.ca/DocumentCenter/View/6909/Climate-Projections-Memo,05_City_Plans/Salmon_Arm/CITY_SalmonArm_Climate_Projections_Report.pdf,,,"Prepared for the Salmon Arm Climate Resiliency Plan, current source version dated 11 April 2025. VERSIONED SOURCE: the City re-issues this memo at the same URL, so confirm which revision this copy is.","Regional climate projections for the Shuswap, feeding the physical-risk assessment for OC Salmon Arm."
CT11,policy,Public,Salmon Arm GHG Emissions Modelling technical memorandum,City of Salmon Arm,Okanagan and Shuswap cities,Municipal Climate Planning,"Studies, surveys and data",Study,2025,file,True,False,Operations; Engagement,Carbon Zero; Performance Measurement,,False,Source fetched and confirmed,https://sustainoc.github.io/Docs3/05_City_Plans/Salmon_Arm/CITY_SalmonArm_GHG_Emissions_Modelling_Report.pdf,https://sustainoc.github.io/Docs3/05_City_Plans/Salmon_Arm/CITY_SalmonArm_GHG_Emissions_Modelling_Report.pdf,https://www.salmonarm.ca/DocumentCenter/View/6910/Green-House-Gas-Emmission-Modeling-Report,05_City_Plans/Salmon_Arm/CITY_SalmonArm_GHG_Emissions_Modelling_Report.pdf,,,"Current source version issued 24 October 2025, previous issue 31 July 2025. VERSIONED SOURCE: confirm which revision this copy is. Companion documents exist at the same source, including a Hazard Risk and Vulnerability Analysis.",Community and corporate emissions modelling for the smallest OC campus city.
CT09,policy,Public,Salmon Arm Climate Action Report,City of Salmon Arm,Okanagan and Shuswap cities,Municipal Climate Planning,Statutory and climate reporting,Statutory report,2020,file,True,False,Engagement,Performance Measurement,,False,Source fetched and confirmed,https://sustainoc.github.io/Docs3/05_City_Plans/Salmon_Arm/CITY_SalmonArm_Climate_Action_Report_2020.pdf,https://sustainoc.github.io/Docs3/05_City_Plans/Salmon_Arm/CITY_SalmonArm_Climate_Action_Report_2020.pdf,https://www.salmonarm.ca/DocumentCenter/View/3259/City-of-Salmon-Arm---2020-climate-action-report,05_City_Plans/Salmon_Arm/CITY_SalmonArm_Climate_Action_Report_2020.pdf,,,"Submitted to the Province 5 May 2021. UNLISTED SOURCE: not linked from the City's current climate page, reachable only by its document-centre ID.","Municipal reporting context for OC Salmon Arm, and another case where the library copy is the reliable one."
CT05,policy,Public,Vernon Local Government Climate Action Program survey and attestation,City of Vernon,Okanagan and Shuswap cities,Municipal Climate Planning,Statutory and climate reporting,Statutory report,2024,file,True,False,Engagement; Planning and Administration; Operations,Performance Measurement; Policy / Planning; Carbon Zero,,False,Source fetched and confirmed,https://sustainoc.github.io/Docs3/05_City_Plans/Vernon/CITY_Vernon_Local_Govt_Climate_Action_Report_2024.pdf,https://sustainoc.github.io/Docs3/05_City_Plans/Vernon/CITY_Vernon_Local_Govt_Climate_Action_Report_2024.pdf,https://www.vernon.ca/sites/default/files/docs/Sustainability/Climate-Action/LGCAP2024-final-report.pdf,05_City_Plans/Vernon/CITY_Vernon_Local_Govt_Climate_Action_Report_2024.pdf,,,"Signed and submitted 31 July 2024, reporting on the 2023 calendar year. The reporting year is not printed on a cover page; it appears in the question wording, which asks about emissions measured 'for the 2023 calendar year'. Vernon's own stated targets in this submission are 50 percent by 2030, 75 percent by 2040 and 100 percent by 2050, all steeper than the provincial 40 / 60 / 80 legislated targets.","Shows the provincial survey-and-attestation format local governments file, a useful comparator to OC's own CCAR template. More usefully, it records a neighbouring municipality voluntarily committing beyond the provincial target, which is a relevant reference point when OC sets its own ambition."
CT03,policy,Public,City of Vernon Climate Action Plan,City of Vernon,Okanagan and Shuswap cities,Municipal Climate Planning,Plans and strategies,Plan,2021,file,True,False,Operations; Planning and Administration,Carbon Zero; Transportation; Policy / Planning,,False,Source fetched and confirmed,https://sustainoc.github.io/Docs3/05_City_Plans/Vernon/CITY_Vernon_Climate_Action_Plan_2021.pdf,https://sustainoc.github.io/Docs3/05_City_Plans/Vernon/CITY_Vernon_Climate_Action_Plan_2021.pdf,https://www.vernon.ca/sites/default/files/docs/Sustainability/Climate-Action/210408_cap_full_final.pdf,05_City_Plans/Vernon/CITY_Vernon_Climate_Action_Plan_2021.pdf,,,"April 2021. FLAG: Vernon opened a review of this plan in early 2026, so it may be superseded shortly.",Municipal context for OC Vernon. Watch for the refreshed version before citing targets.
CT04,policy,Public,Vernon GHG Emissions Modelling and Reduction Targets Report,City of Vernon,Okanagan and Shuswap cities,Municipal Climate Planning,"Studies, surveys and data",Study,2020,file,True,False,Operations; Engagement,Carbon Zero; Performance Measurement,,False,Source fetched and confirmed,https://sustainoc.github.io/Docs3/05_City_Plans/Vernon/CITY_Vernon_Emissions_Modelling_Actions_Targets_2020.pdf,https://sustainoc.github.io/Docs3/05_City_Plans/Vernon/CITY_Vernon_Emissions_Modelling_Actions_Targets_2020.pdf,https://www.vernon.ca/sites/default/files/docs/Sustainability/Climate-Action/20_02_12_modelling_actions_targets_report.pdf,05_City_Plans/Vernon/CITY_Vernon_Emissions_Modelling_Actions_Targets_2020.pdf,,,"February 2020. 2017 baseline of 309,407 tCO2e, split 63 percent transport, 26 percent natural gas, 7 percent waste. ORPHANED SOURCE: no longer linked from any current City page, found by search only.","A worked municipal modelling method, and a cautionary case for why the library copy matters. The source could disappear without notice."
